id,name,full_name,updated_at,created_at,pushed_at,size,stargazers_count,forks_count,open_issues_count,default_branch,head
133442384,deno,denoland/deno,2022-10-23T20:13:40Z,2018-05-15T01:34:26Z,2022-10-23T19:29:37Z,80864,85979,4646,1052,main,0e1167d12d116be7ba1855252b5ca4d668bf3472
724712,rust,rust-lang/rust,2022-10-23T20:07:14Z,2010-06-16T20:39:03Z,2022-10-23T19:56:05Z,993483,73561,9931,9185,master,1ca6777c014813e3bdb98d155562fc3d111d86dd
196701619,tauri,tauri-apps/tauri,2022-10-23T19:22:19Z,2019-07-13T09:09:37Z,2022-10-23T19:46:40Z,68016,53075,1357,243,dev,cb6ee77e697d15082ab4fb5c5d30e4b4a7cd7db6
51980455,alacritty,alacritty/alacritty,2022-10-23T20:15:48Z,2016-02-18T05:02:30Z,2022-10-23T19:22:29Z,12153,42504,2493,320,master,e3af53c863ee55b2862954f156e168c1e8da26e2
130464961,bat,sharkdp/bat,2022-10-23T19:22:04Z,2018-04-21T10:52:23Z,2022-10-22T14:08:47Z,30423,37725,996,168,master,f215d07366dac50aa7068e9c3f8d5f46b09b4c1a
53631945,ripgrep,BurntSushi/ripgrep,2022-10-23T20:19:47Z,2016-03-11T02:02:33Z,2022-10-20T13:22:41Z,4374,33836,1518,170,master,eab044d829e1f5bcd1d3fd6a6f49ff732240da09
42489829,rustlings,rust-lang/rustlings,2022-10-23T19:56:12Z,2015-09-15T02:25:18Z,2022-10-23T18:29:37Z,1827,30852,5003,93,main,b17295b36fbfa02f4068a71502dba015b6f20b7d
299354207,rustdesk,rustdesk/rustdesk,2022-10-23T20:10:40Z,2020-09-28T15:36:08Z,2022-10-23T17:09:13Z,12641,30710,2689,342,master,a2cb295a11c41b1b35bcdc23c0e7875f0e9dea81
130688011,meilisearch,meilisearch/meilisearch,2022-10-23T19:35:59Z,2018-04-23T11:45:28Z,2022-10-23T14:11:45Z,43816,30331,1087,86,main,f2279f461555b3ebe2e01b560fe7c258ad6ea525
178991158,starship,starship/starship,2022-10-23T19:38:25Z,2019-04-02T03:23:12Z,2022-10-23T20:19:17Z,29035,29779,1245,476,master,a40f4c9794188491e514b82510d850f4223357aa
21938243,awesome-rust,rust-unofficial/awesome-rust,2022-10-23T19:10:01Z,2014-07-17T10:45:10Z,2022-10-20T11:15:31Z,5963,29481,1940,11,main,a29727ff0878ff5b7177218bc29a5d3c1d5399d7
90793418,fd,sharkdp/fd,2022-10-23T18:10:22Z,2017-05-09T21:27:10Z,2022-10-23T16:40:18Z,1447,24994,652,83,master,425703420929d0bbe83b592abe4e2d2e20885132
114466145,yew,yewstack/yew,2022-10-23T19:22:38Z,2017-12-16T14:19:02Z,2022-10-23T08:01:19Z,10724,24643,1190,103,master,da09755c27bfeb113e0c4b1096214a826f1e8388
115110181,swc,swc-project/swc,2022-10-23T19:47:04Z,2017-12-22T11:40:14Z,2022-10-23T14:34:18Z,238186,24340,820,303,main,c025cd01cefd178f7be43ac7832c64e36079e0e1
186024298,nushell,nushell/nushell,2022-10-23T17:53:42Z,2019-05-10T16:59:42Z,2022-10-23T20:21:05Z,30590,21209,1042,516,main,ebca840d91e81c070800e39cea07325d25b4fc54
120425779,lapce,lapce/lapce,2022-10-23T20:00:35Z,2018-02-06T08:41:06Z,2022-10-23T14:42:39Z,18872,19755,567,443,master,de9655543c17069f7ebe4963b34adf439d4fd637
107505869,firecracker,firecracker-microvm/firecracker,2022-10-23T19:25:17Z,2017-10-19T06:18:47Z,2022-10-22T16:45:34Z,22941,19698,1417,145,main,87e0613b8be73657e53745902a070b446cad03ef
57167764,xi-editor,xi-editor/xi-editor,2022-10-23T10:20:49Z,2016-04-26T23:03:23Z,2022-10-21T03:30:00Z,9678,19646,711,150,master,f3b4d3909da66b24adfac1c4613923491df0d846
20060596,exa,ogham/exa,2022-10-23T18:19:13Z,2014-05-22T12:45:16Z,2022-10-17T05:54:41Z,3709,19569,580,277,master,e385cd58da9d2e86425250b108e87e4a69904f5c
241805592,tools,rome/tools,2022-10-23T18:34:10Z,2020-02-20T05:57:33Z,2022-10-23T08:29:36Z,177678,19497,598,100,main,c0250a78ae377d4c99860e9980b4e1d30e40c3d2
121898717,vaultwarden,dani-garcia/vaultwarden,2022-10-23T18:41:20Z,2018-02-17T22:40:20Z,2022-10-23T16:35:01Z,6828,19416,1004,17,main,b525f9aa4ce4c11637928dbb5ed932320b8bfc66
234798675,bevy,bevyengine/bevy,2022-10-23T19:27:23Z,2020-01-18T21:13:55Z,2022-10-23T19:48:41Z,52631,19278,1914,1344,main,7989cb2650cb84b67eba7c0343b48e8e3b318ba1
54168759,Rocket,SergioBenitez/Rocket,2022-10-23T18:49:17Z,2016-03-18T02:50:18Z,2022-10-21T15:26:58Z,6755,18769,1329,120,master,6c3d35e7e5bceaf11c329623d48f81c276407030
67836789,tokio,tokio-rs/tokio,2022-10-23T20:08:56Z,2016-09-09T22:31:36Z,2022-10-23T18:25:13Z,10983,17968,1662,238,master,b248be2879dfc5e19d1b82561486efede74172ba
40508605,relay,facebook/relay,2022-10-22T23:09:34Z,2015-08-10T22:09:16Z,2022-10-22T16:05:41Z,3664017,17368,1750,453,main,af602988f168faf60139999387333be4ac25344d
179164257,diem,diem/diem,2022-10-23T01:55:04Z,2019-04-02T21:51:45Z,2022-10-19T13:01:41Z,120046,16570,2585,376,latest,185ae2e28bdd4c9b15fc5478eb17b95a8da1e092
197081291,iced,iced-rs/iced,2022-10-23T18:41:50Z,2019-07-15T22:34:46Z,2022-10-23T08:10:38Z,6614,16507,704,161,master,82217947aa80287282ed6deb02d238a31303e0d6
105379569,actix-web,actix/actix-web,2022-10-23T20:08:25Z,2017-09-30T15:30:02Z,2022-10-14T11:55:05Z,13399,15544,1443,147,master,068909f1b3a24c4a38e485e265f976f5d7f0237c
193526915,delta,dandavison/delta,2022-10-23T18:48:46Z,2019-06-24T15:00:13Z,2022-10-23T14:36:56Z,9965,15446,260,182,master,60492f318f6e46bfb8ba0b4396cce3210897a1c0
268424739,helix,helix-editor/helix,2022-10-23T20:13:27Z,2020-06-01T04:26:56Z,2022-10-23T20:01:42Z,22378,15270,965,830,master,ce469abfe2e99b5156c948bff27aaec3fbff7a6e
410749029,spacedrive,spacedriveapp/spacedrive,2022-10-23T19:57:04Z,2021-09-27T05:09:04Z,2022-10-23T10:47:45Z,52679,14615,389,36,main,0c7aed5f866b2e335dbaa78d5dd9e8277c87bf2d
436658287,surrealdb,surrealdb/surrealdb,2022-10-23T20:13:32Z,2021-12-09T15:03:29Z,2022-10-22T21:21:54Z,11714,13958,317,127,main,50a2c25688005022c0bb39f37a11240fa1eb85c7
149026292,cube.js,cube-js/cube.js,2022-10-23T12:51:49Z,2018-09-16T18:58:46Z,2022-10-21T20:54:40Z,225685,13955,1428,719,master,fb2b0c98e2d2a674bce958af07614f4ffac55d11
172714919,sonic,valeriansaliou/sonic,2022-10-23T13:57:44Z,2019-02-26T13:16:58Z,2022-10-20T11:13:50Z,2621,13820,475,55,master,f5302f5c424256648ba0be32b3c5909d846821fe
202787876,spotify-tui,Rigellute/spotify-tui,2022-10-23T17:11:59Z,2019-08-16T19:31:53Z,2022-10-01T20:04:08Z,2403,13536,426,242,master,c4dcf6b9fd8318017acbdd7ec005955e26cf2794
162276894,difftastic,Wilfred/difftastic,2022-10-23T17:52:19Z,2018-12-18T11:19:45Z,2022-10-21T19:06:58Z,1279048,13282,197,112,master,b9d44ae65f8d69ecd2c98b95bf2a5912e365d022
117356231,hyperfine,sharkdp/hyperfine,2022-10-23T18:09:58Z,2018-01-13T15:49:54Z,2022-10-22T15:40:53Z,1245,13207,247,38,master,69c91f5b2ddcfd3c8af1d68f2af1595a7b4a3ce5
152572186,wasmer,wasmerio/wasmer,2022-10-23T15:29:31Z,2018-10-11T10:15:53Z,2022-10-21T08:49:45Z,237836,13196,579,151,master,80c5912301d5853558ce36cd81684016921b0ff5
11847500,coreutils,uutils/coreutils,2022-10-23T20:05:45Z,2013-08-02T16:22:56Z,2022-10-23T17:56:28Z,19839,12702,912,199,main,418518a4434bfff208de879d1ff55801946ddd87
135201145,RustPython,RustPython/RustPython,2022-10-23T06:59:09Z,2018-05-28T19:27:01Z,2022-10-23T17:17:50Z,56036,12361,853,294,main,38b169e86366705535c4a658a7929424a8888373
7270538,anki,ankitects/anki,2022-10-23T15:45:40Z,2012-12-21T08:03:31Z,2022-10-23T11:02:21Z,35891,12287,1564,119,main,22f54c2c01562b4d5563a920b51f0aebb6a6e125
48833910,tikv,tikv/tikv,2022-10-23T19:05:22Z,2015-12-31T04:51:32Z,2022-10-23T08:27:19Z,80703,12054,1851,1271,master,92aaf95e0dc83f855cf6d9bfd046c2ea0dfc9f3d
209799228,navi,denisidoro/navi,2022-10-23T14:03:53Z,2019-09-20T13:38:20Z,2022-10-17T05:26:05Z,1107,11899,443,52,master,8373da216676518afef32d469fc0c8f1a48e21b5
148641954,Rust,TheAlgorithms/Rust,2022-10-23T15:05:57Z,2018-09-13T13:29:27Z,2022-10-23T02:03:17Z,517,11801,1201,4,master,5e0824b2ee50ea5ad1fa4c968f45338451c0bc4c
146327667,vector,vectordotdev/vector,2022-10-23T18:19:35Z,2018-08-27T16:57:34Z,2022-10-22T12:25:01Z,90521,11511,925,1867,master,26e743c209102a7984b87912e770231db96a0b23
165522651,egui,emilk/egui,2022-10-23T19:24:39Z,2019-01-13T15:39:15Z,2022-10-21T06:56:00Z,48821,11337,764,271,master,7b8c17042c56726facd01fbf2735a67341a34470
143822069,rust-course,sunface/rust-course,2022-10-23T18:11:52Z,2018-08-07T05:01:21Z,2022-10-23T11:09:02Z,9707,11309,972,32,main,212526cd3182039459f078c50a3bb6ae8365af25
247725846,gitui,extrawurst/gitui,2022-10-23T19:35:50Z,2020-03-16T14:38:01Z,2022-10-23T17:09:43Z,49773,11163,347,106,master,d92d43afefc8f8939351c6000be1fd0400a101e0
38655056,mdBook,rust-lang/mdBook,2022-10-23T19:59:44Z,2015-07-07T00:57:25Z,2022-10-22T16:29:58Z,5317,10956,1199,391,master,3a24f10d7cdb01a0da36f2f34db013b0d9c71317
183483988,ruffle,ruffle-rs/ruffle,2022-10-23T19:05:40Z,2019-04-25T17:53:32Z,2022-10-23T13:44:33Z,46280,10823,522,1918,master,84f3739ece57f39960563aca60b43eab07c6c329
115039706,rust-analyzer,rust-lang/rust-analyzer,2022-10-23T20:07:05Z,2017-12-21T19:24:42Z,2022-10-23T16:21:15Z,66474,10745,1089,1183,master,43fb9563b2943d6abc5f3552195f3e27ac618966
23500865,hyper,hyperium/hyper,2022-10-23T14:30:35Z,2014-08-30T21:14:33Z,2022-10-21T22:17:09Z,10653,10576,1265,178,master,0766d3f78d116ea243222cea134cfe7f418e6a3c
47854924,book,rust-lang/book,2022-10-23T20:08:54Z,2015-12-11T22:49:49Z,2022-10-22T21:00:17Z,45717,10430,2513,187,main,aa5ee485bd6bd80d205da7c82fcdd776f92fdd51
48246447,static-analysis,analysis-tools-dev/static-analysis,2022-10-23T13:47:49Z,2015-12-18T16:58:30Z,2022-10-23T10:23:46Z,39580,10401,1185,2,master,ca0c1b52afb90c86078770255ba6044c5df43bf8
101767772,wasmtime,bytecodealliance/wasmtime,2022-10-23T14:47:19Z,2017-08-29T14:01:55Z,2022-10-23T18:40:35Z,67459,10279,819,483,main,442f9fa01b7560ce1df8ddeb16f883c6ad645f40
14164618,tree-sitter,tree-sitter/tree-sitter,2022-10-23T18:58:44Z,2013-11-06T06:16:00Z,2022-10-23T03:41:20Z,14454,9856,563,410,master,439a4804db27988e2e3b5851f9d19ad495aabe2e
31315121,clap,clap-rs/clap,2022-10-23T19:10:11Z,2015-02-25T13:36:33Z,2022-10-22T15:18:07Z,17810,9829,848,211,master,7e2a1b5d9485506f7a2d6412209ff2e5486d112a
75688610,zola,getzola/zola,2022-10-23T13:11:50Z,2016-12-06T02:57:25Z,2022-10-22T14:24:05Z,47750,9610,693,181,master,eba1913cdfe8f00e26bf4945fdd6f6b148853757
121470383,solana,solana-labs/solana,2022-10-23T13:20:37Z,2018-02-14T04:26:27Z,2022-10-23T04:53:28Z,409350,9557,2445,1242,master,1fbd818647e7e87b9c706ddb26a28572d19a44c8
41609775,diesel,diesel-rs/diesel,2022-10-23T19:58:15Z,2015-08-29T22:51:00Z,2022-10-21T16:19:26Z,37126,9361,847,133,master,5dc6b2a9e681c2bf0880b9b75c84edd784e8f221
143092994,py-spy,benfred/py-spy,2022-10-23T13:00:12Z,2018-08-01T02:22:15Z,2022-10-19T01:33:04Z,2884,9248,333,94,master,538a2c63327adc9c0b921e1502c6e9156b1e14bb
127553476,rust-raspberrypi-OS-tutorials,rust-embedded/rust-raspberrypi-OS-tutorials,2022-10-23T14:44:28Z,2018-03-31T17:08:56Z,2022-10-23T15:40:21Z,21106,9193,550,2,master,2e72a8408f65f86fc4234d2bf0d76c0ae2cdb78d
166045424,fnm,Schniz/fnm,2022-10-23T18:42:48Z,2019-01-16T13:32:14Z,2022-10-22T15:55:38Z,3563,9164,259,97,master,695e499a687582592c76baf8c24eb91fa28f36ed
17420913,cargo,rust-lang/cargo,2022-10-23T17:25:47Z,2014-03-04T23:20:42Z,2022-10-23T08:14:52Z,41709,9100,1814,1357,master,071eeaf210708219a5a1b2c4728ca2f97df7f2ae
73169350,tui-rs,fdehau/tui-rs,2022-10-23T17:40:23Z,2016-11-08T09:19:25Z,2022-10-19T06:17:23Z,3863,8812,427,127,master,fafad6c96109610825aad89c4bba5253e01101ed
226408450,neovide,neovide/neovide,2022-10-23T16:46:50Z,2019-12-06T20:51:39Z,2022-10-23T18:31:55Z,77882,8791,336,293,main,56916b50a573845ddae59daac83f3c3cb4060269
263727855,polars,pola-rs/polars,2022-10-23T17:05:42Z,2020-05-13T19:45:33Z,2022-10-23T20:20:40Z,81398,8754,474,251,master,fa830b7eb1806eb522200b4f5290bfdf004c3a38
23560214,xsv,BurntSushi/xsv,2022-10-23T10:18:35Z,2014-09-02T01:01:46Z,2022-10-06T05:02:04Z,567,8751,284,136,master,4278b8593260bb2e9bfdf6e91cc4df5b7df5b8fb
292065578,czkawka,qarmin/czkawka,2022-10-23T20:11:33Z,2020-09-01T17:37:29Z,2022-10-22T18:56:17Z,3139,8624,243,205,master,53492395c56b88fe3566c479b5f2986a01c2e80f
292014229,zellij,zellij-org/zellij,2022-10-23T18:53:37Z,2020-09-01T14:04:28Z,2022-10-23T15:47:07Z,46905,8593,256,315,main,63cf3a6b01734b449c084d6da7b4022bbe6519ef
158927812,lsd,Peltoche/lsd,2022-10-23T19:43:24Z,2018-11-24T11:04:12Z,2022-10-14T07:52:11Z,1527,8580,288,80,master,385501ebb0ac26ea1b25102ba4506e450343d668
113402414,xray,atom-archive/xray,2022-10-21T14:40:58Z,2017-12-07T04:23:04Z,2019-07-22T17:46:06Z,3718,8555,245,22,master,cb6c5809f18c733f55b89ce202678c379a4cfc7b
26850443,rust-clippy,rust-lang/rust-clippy,2022-10-23T18:59:46Z,2014-11-19T07:49:21Z,2022-10-23T20:07:56Z,44891,8325,1108,1459,master,191c9839f0bad1c2bfec17d55bacb94d2e83f1a1
166905769,talent-plan,pingcap/talent-plan,2022-10-23T14:41:50Z,2019-01-22T01:29:49Z,2022-09-29T02:02:14Z,4079,8124,1073,116,master,18d81c90e403cbd77ec6052c4018cc11b61d3ca0
245166720,zoxide,ajeetdsouza/zoxide,2022-10-23T18:41:50Z,2020-03-05T13:11:40Z,2022-10-19T14:40:59Z,1393,7978,275,32,main,c3e3c855ca5a0680766c615b1ffa312c23e04e75
48364554,amethyst,amethyst/amethyst,2022-10-22T21:31:46Z,2015-12-21T09:59:29Z,2021-12-06T18:23:49Z,59298,7846,778,0,main,69c62327b66593a09fe53076fdcbc38c0499f018
155783257,druid,linebender/druid,2022-10-23T16:11:06Z,2018-11-01T22:25:17Z,2022-10-22T05:42:33Z,8446,7785,517,309,master,2561615f53051eaf1bb5ce9903844f81a60e9923
157766521,broot,Canop/broot,2022-10-23T11:06:42Z,2018-11-15T20:09:19Z,2022-10-22T17:05:03Z,13360,7748,181,138,master,002f8d1f7296064ea89a893ca7fe201e6fd54983
109872620,substrate,paritytech/substrate,2022-10-23T12:24:43Z,2017-11-07T18:08:53Z,2022-10-23T16:34:24Z,310667,7556,2381,1004,master,4d29da2156d587a6b8e4efbe10e412efaedbbd4e
103894697,actix,actix/actix,2022-10-23T19:29:43Z,2017-09-18T05:13:28Z,2022-10-11T01:50:06Z,12088,7450,607,40,master,f998a74d24d70ea9eeef6e7b7f8430c0d9a29321
278933035,RustScan,RustScan/RustScan,2022-10-23T19:17:18Z,2020-07-11T20:00:41Z,2022-10-08T12:51:56Z,13971,7410,594,115,master,075025113d849303af8366ada88da2edcd8a24c0
24725038,rayon,rayon-rs/rayon,2022-10-23T19:42:58Z,2014-10-02T15:38:05Z,2022-09-29T10:32:30Z,3050,7407,388,174,master,4d36131d047db5906c04b986120af56224321a62
61349723,just,casey/just,2022-10-23T18:10:59Z,2016-06-17T06:08:08Z,2022-10-23T03:40:58Z,5066,7377,219,163,master,ffb547924a57901832b11e0ee51ec5bec16d1d4e
206874323,bandwhich,imsnif/bandwhich,2022-10-23T10:06:09Z,2019-09-06T21:08:33Z,2022-10-10T13:35:58Z,5071,7365,227,76,main,45503a01a687208cdc61be3fda25b1603d008653
208102250,windows-rs,microsoft/windows-rs,2022-10-23T15:58:39Z,2019-09-12T17:03:25Z,2022-10-23T10:00:13Z,645206,7359,306,35,master,1e14dc4b9908d887d1b8a7a1c8adcfc9287ec800
140609832,warp,seanmonstar/warp,2022-10-23T17:44:49Z,2018-07-11T17:43:50Z,2022-10-11T17:20:02Z,990,7224,623,203,master,4e9c4fd6ce238197fd1088061bbc07fa2852cb0f
36323226,tokei,XAMPPRocky/tokei,2022-10-23T13:04:50Z,2015-05-26T20:55:45Z,2022-10-20T09:02:19Z,2695,7219,389,104,master,251283677d1da3b1f379254f59a2ac3d70ab091c
60427361,citybound,citybound/citybound,2022-10-22T06:25:35Z,2016-06-04T19:44:11Z,2022-07-07T00:50:28Z,5899,7188,292,146,master,817de551d2bc96c90d0b7c74af4872454f42b44c
27029984,nom,Geal/nom,2022-10-23T14:20:08Z,2014-11-23T11:16:23Z,2022-10-20T05:46:33Z,9217,7175,703,202,main,3645656644e3ae5074b61cc57e3f62877ada9190
156294298,hexyl,sharkdp/hexyl,2022-10-23T15:44:30Z,2018-11-05T22:53:35Z,2022-10-15T13:12:35Z,232,7150,196,24,master,9602667991a32ecc00c06b30a7ba16f8f448b677
49412556,tantivy,quickwit-oss/tantivy,2022-10-23T18:01:24Z,2016-01-11T08:32:16Z,2022-10-23T06:01:52Z,56493,7132,431,203,main,c24157f28b26c8e686ec1e38a22540769099e4d3
230595891,sqlx,launchbadge/sqlx,2022-10-23T10:59:24Z,2019-12-28T10:40:57Z,2022-10-22T13:13:35Z,6890,7083,740,370,main,76ae2865005cc79d56972d68d3be30805581103d
267374872,psst,jpochyla/psst,2022-10-23T09:29:14Z,2020-05-27T16:46:58Z,2022-10-21T19:50:37Z,3832,7059,173,103,master,d70ed8104533dc15bc36b989ba8428872c9b578f
42766295,neon,neon-bindings/neon,2022-10-23T08:31:46Z,2015-09-19T08:50:08Z,2022-10-12T15:02:16Z,9857,6860,273,75,main,3c6f62dbaac1bcf17fbd539f4854d7cd94f57741
104796770,volta,volta-cli/volta,2022-10-23T15:18:02Z,2017-09-25T20:06:43Z,2022-10-21T14:31:24Z,66458,6842,160,194,main,52c15884a0b8f9c0b552613756857f70ea6a1a2f
170729130,lemmy,LemmyNet/lemmy,2022-10-22T07:36:14Z,2019-02-14T17:17:17Z,2022-10-22T19:30:39Z,13954,6793,427,216,main,9ac13a08915f85a6df9ddbae5bf250ab9e2e2c1c
179385712,bottlerocket,bottlerocket-os/bottlerocket,2022-10-23T18:00:49Z,2019-04-03T23:28:55Z,2022-10-21T21:19:01Z,9683,6788,377,215,develop,5e931725bd00311edcb7cddd9a97ea3f30f1a4bc
150891532,quiche,cloudflare/quiche,2022-10-23T13:15:00Z,2018-09-29T18:22:05Z,2022-10-19T12:29:47Z,18005,6771,484,137,master,73050f9113fde52532738d94e7a94284410b43e9
135952436,abstreet,a-b-street/abstreet,2022-10-21T21:05:27Z,2018-06-04T00:44:43Z,2022-10-22T14:10:37Z,334981,6765,253,183,master,1064ed257fe178689ea2ae021da22faea87980f7
44440501,gping,orf/gping,2022-10-23T17:28:10Z,2015-10-17T14:34:25Z,2022-10-17T10:36:24Z,5162,6760,251,19,master,d8d38bc6525adec72061bd6a9bb9a226aea7f6e2
91151442,pyo3,PyO3/pyo3,2022-10-23T17:15:58Z,2017-05-13T05:22:06Z,2022-10-23T15:05:04Z,24964,6736,454,158,main,35dc63e5897eabfc39c1d09046c6c3d8b6010106
46714939,parity-ethereum,openethereum/parity-ethereum,2022-10-23T11:13:30Z,2015-11-23T11:07:32Z,2020-11-01T09:05:37Z,80203,6690,1673,161,v2.7.2-stable,55c90d4016505317034e3e98f699af07f5404b63
372172254,axum,tokio-rs/axum,2022-10-23T19:32:58Z,2021-05-30T09:22:25Z,2022-10-21T12:10:36Z,2747,6647,491,16,main,b59c7a8c849c5753fe357d90ac78831327984c52
1345495,genact,svenstaro/genact,2022-10-23T14:40:05Z,2011-02-09T08:11:05Z,2022-10-21T04:15:55Z,8604,6609,296,11,master,1a39d960d0a655e228c957d973b4df73ffcfbde6
129990396,rust-by-practice,sunface/rust-by-practice,2022-10-23T14:15:28Z,2018-04-18T02:13:19Z,2022-10-13T07:11:46Z,2638,6519,393,11,master,80efefae9ec3d5e7696f0314fcb0a8d3a0d525ba
27839676,spotifyd,Spotifyd/spotifyd,2022-10-23T10:20:53Z,2014-12-10T21:05:13Z,2022-10-17T20:19:19Z,3147,6473,367,59,master,ddfcbb2eecd3b5be94533f7374180df412659b4e
62350380,reqwest,seanmonstar/reqwest,2022-10-23T12:29:13Z,2016-07-01T00:23:08Z,2022-10-21T19:40:21Z,1780,6408,733,310,master,231b18f83572836c674404b33cb1ca8b35ca3e36
49401416,sled,spacejam/sled,2022-10-23T15:52:13Z,2016-01-11T04:11:30Z,2022-10-06T13:51:18Z,9017,6347,311,108,main,69294e59c718289ab3cb6bd03ac3b9e1e072a1e7
144140342,polkadot,paritytech/polkadot,2022-10-23T12:24:44Z,2018-08-09T10:57:23Z,2022-10-23T12:25:52Z,189202,6344,1393,603,master,a06097555c3d811184a30bed85d1238eca4ae2d6
123954139,ffsend,timvisee/ffsend,2022-10-23T17:36:15Z,2018-03-05T17:27:42Z,2022-10-05T14:07:16Z,14113,6248,154,17,master,a98c9d1ce4ff6de71092712d18e21572bf73eb46
14367737,serde,serde-rs/serde,2022-10-23T14:29:57Z,2013-11-13T15:22:58Z,2022-10-21T17:05:18Z,7219,6209,567,238,master,f41509261e32357e28a6bc6f46f58e98d841e7e8
185476675,htmlq,mgdm/htmlq,2022-10-23T13:43:26Z,2019-05-07T20:55:20Z,2022-10-13T17:52:20Z,44,6140,87,22,master,739cd363543cd5c36a2d7bcbbb3ab7e811205611
205326947,espanso,espanso/espanso,2022-10-23T17:52:01Z,2019-08-30T07:16:58Z,2022-10-01T11:31:34Z,42211,6080,179,291,dev,b2356abe6920b60b622f20f742c768271bb89478
201517171,tonic,hyperium/tonic,2022-10-23T09:02:14Z,2019-08-09T17:59:37Z,2022-10-21T20:32:05Z,80178,6077,637,96,master,b409ddd478959e239aeef3cb8715cd3ace470a8f
20702627,iron,iron/iron,2022-10-22T21:36:35Z,2014-06-10T21:37:29Z,2021-08-21T10:46:13Z,1046,6067,415,57,master,cde77e5e0e9bfa1bf1230f4bdd8491f4f4cdc72c
120568143,wezterm,wez/wezterm,2022-10-23T19:01:52Z,2018-02-07T05:35:46Z,2022-10-23T19:32:37Z,586232,6042,303,240,main,cd386804c48764af78b4f07fa185073fd210a5e0
219035799,tokenizers,huggingface/tokenizers,2022-10-23T19:27:35Z,2019-11-01T17:52:20Z,2022-10-06T13:45:59Z,8004,5976,505,215,main,96a9e5715c5e71ddc26f36fc456c95d729b23923
148686316,wgpu,gfx-rs/wgpu,2022-10-23T20:06:29Z,2018-09-13T19:18:50Z,2022-10-23T05:47:50Z,26939,5936,504,353,master,49415fe971ee4b2f3d89a268984966912543e42a
148829497,onefetch,o2sh/onefetch,2022-10-23T17:39:32Z,2018-09-14T18:51:00Z,2022-10-23T13:28:05Z,23909,5887,198,20,main,3a3b1c6c04907d5461deb6ed609a2543f5be3776
477528511,bore,ekzhang/bore,2022-10-23T19:30:47Z,2022-04-04T02:47:54Z,2022-07-15T03:25:25Z,43,5882,170,7,main,664723cba55e6beef652c3225c41fafae31a6cc0
76672223,enso,enso-org/enso,2022-10-23T17:39:07Z,2016-12-16T17:23:37Z,2022-10-23T09:31:02Z,33603,5806,213,36,develop,c1c9be2998b78e3e16fea24ca2b9a1419faf7dba
114685405,wasm-bindgen,rustwasm/wasm-bindgen,2022-10-23T14:26:58Z,2017-12-18T20:38:44Z,2022-10-19T14:03:44Z,18219,5704,791,431,main,fa43337531f5b5a67c4187b5870d010737d4d174
213043312,grex,pemistahl/grex,2022-10-23T13:43:50Z,2019-10-05T17:38:23Z,2022-10-21T11:34:26Z,799,5657,146,5,main,43fdc47f38627cde41073d51e1a9a4502ac09b78
397618589,aliyundrive-webdav,messense/aliyundrive-webdav,2022-10-23T17:10:03Z,2021-08-18T13:53:39Z,2022-10-23T12:48:02Z,3175,5603,815,3,main,d6f4e728e90e85bbd1dc22f85c55c1d9427bdf91
414585797,universal-android-debloater,0x192/universal-android-debloater,2022-10-23T20:07:59Z,2021-10-07T12:08:51Z,2022-10-22T18:30:06Z,9276,5520,330,157,main,06c76433c5de4c4e16a31474af198be01c9fc4bf
44954997,leaf,autumnai/leaf,2022-10-22T02:44:38Z,2015-10-26T08:20:56Z,2018-01-14T18:40:05Z,3938,5489,276,31,master,858527fa6e2a60cb669d6af1cf4f1eb2bb839860
35566048,crossbeam,crossbeam-rs/crossbeam,2022-10-23T17:59:31Z,2015-05-13T18:10:54Z,2022-10-10T08:51:36Z,3576,5433,366,112,master,fa35346b7c789bba045ad789e894c68c466d1779
117740918,azul,fschutt/azul,2022-10-22T07:13:27Z,2018-01-16T20:57:07Z,2022-08-11T10:20:12Z,13820,5332,208,48,master,a1f9c526d4a2dfb79770717f7a63539e22f18a40
205042455,bottom,ClementTsang/bottom,2022-10-23T10:32:02Z,2019-08-28T23:43:30Z,2022-10-23T00:42:06Z,51193,5262,134,79,master,0b8224c01505af81b963772b05d33e20c120e785
449091292,prql,prql/prql,2022-10-23T11:40:26Z,2022-01-18T00:37:55Z,2022-10-23T18:41:43Z,9259,5219,102,100,main,9f9106d052cdb5a85f7b98db4f1327cbf9b92090
13847975,gfx,gfx-rs/gfx,2022-10-23T13:50:44Z,2013-10-25T00:35:35Z,2022-10-21T18:49:59Z,26949,5197,568,332,master,bc77309afdb0829605982370a3e17382c5968071
23138984,mio,tokio-rs/mio,2022-10-23T18:37:00Z,2014-08-20T06:52:12Z,2022-10-22T19:29:48Z,5017,5115,613,25,master,c6cc5630904810d1d1e0f24f25b8907b5df60fc9
125563061,dust,bootandy/dust,2022-10-23T15:39:03Z,2018-03-16T19:49:52Z,2022-10-23T14:55:12Z,517,5105,116,7,master,2ca717744649587f1fe86bd49bd28892979ae70e
25250913,shadowsocks-rust,shadowsocks/shadowsocks-rust,2022-10-23T14:46:45Z,2014-10-15T11:02:36Z,2022-10-22T12:15:29Z,5469,5082,783,46,master,18724c40850598a61e791fd4cb51bf4131d031dd
